customerID,Genero,Idoso,Casado,Dependentes,Tempo_como_Cliente,Serviço_Telefonico,Servico_Internet,Servico_Seguranca,Suporte_Tecnico,StreamingTV,Tipo_Contrato,Metodo_Pagamento,Pagamento_Mensal,Total_Pago,Churn,Servico_Internet
5141-ZUVBH,FEMININO,0,No,Yes,9,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Bank transfer (automatic),93.0,870.25,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
1089-HDMKP,MASCULINO,1,No,Yes,11,Yes,DSL,No,Yes,No,Month-to-month,Electronic check,54.55,601.25,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
7623-HKYRK,MASCULINO,0,No,Yes,6,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.7,111.65,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
0310-SUCIN,FEMININO,0,Yes,No,71,Yes,DSL,Yes,Yes,Yes,One year,Bank transfer (automatic),84.8,6046.1,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
5197-PYEPU,FEMININO,0,Yes,Yes,42,Yes,Fiber optic,Yes,No,Yes,One year,Credit card (automatic),94.45,3923.8,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
2929-ERCFZ,FEMININO,0,Yes,Yes,8,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,94.2,777.3,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
7548-SEPYI,FEMININO,0,No,No,5,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,96.25,512.45,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
8835-VSDSE,FEMININO,0,Yes,No,2,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,70.7,141.45,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
6619-RPLQZ,FEMININO,0,Yes,Yes,45,Yes,No,No internet service,No internet service,No internet service,Two year,Mailed check,20.85,892.15,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
3275-RHRNE,MASCULINO,0,Yes,Yes,28,No,DSL,No,Yes,Yes,One year,Credit card (automatic),60.0,1682.05,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
3503-TYDAY,FEMININO,0,Yes,No,43,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,80.45,3398.9,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
6901-GOGZG,MASCULINO,0,No,Yes,60,Yes,DSL,Yes,Yes,Yes,Two year,Electronic check,84.95,4984.85,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
1623-NLDOT,FEMININO,0,Yes,No,42,No,DSL,No,Yes,No,One year,Mailed check,33.55,1445.3,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
7021-XSNYE,MASCULINO,0,Yes,Yes,7,No,DSL,Yes,Yes,No,Two year,Credit card (automatic),49.65,305.55,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
9621-OUPYD,FEMININO,0,Yes,No,25,Yes,No,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),20.2,507.9,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
9898-KZQDZ,FEMININO,1,Yes,Yes,40,Yes,Fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),94.55,3640.45,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
8982-NHAVY,MASCULINO,0,No,No,27,Yes,Fiber optic,No,No,Yes,One year,Bank transfer (automatic),100.5,2673.45,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
4307-KWMXE,MASCULINO,0,No,No,10,No,DSL,No,Yes,No,Month-to-month,Electronic check,35.75,389.8,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
0141-YEAYS,FEMININO,1,No,No,27,Yes,Fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),86.45,2401.05,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
2450-ZKEED,FEMININO,0,No,No,11,Yes,DSL,No,Yes,No,One year,Bank transfer (automatic),53.8,651.55,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
3694-DELSO,MASCULINO,0,Yes,Yes,4,No,DSL,Yes,No,Yes,Month-to-month,Credit card (automatic),38.55,156.1,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
3893-JRNFS,MASCULINO,0,No,No,68,No,DSL,No,No,No,Month-to-month,Bank transfer (automatic),39.9,2796.35,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
9603-OAIHC,MASCULINO,1,No,No,1,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,70.05,70.05,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
1133-KXCGE,FEMININO,0,No,No,18,Yes,No,No internet service,No internet service,No internet service,One year,Mailed check,20.1,407.05,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
5236-PERKL,FEMININO,0,No,No,57,Yes,Fiber optic,Yes,No,Yes,Two year,Bank transfer (automatic),112.95,6465.0,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
0142-GVYSN,MASCULINO,0,No,No,26,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Electronic check,20.3,511.25,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
1049-FYSYG,FEMININO,0,Yes,No,17,No,DSL,No,No,No,Month-to-month,Credit card (automatic),35.65,646.05,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
7854-FOKSF,MASCULINO,0,No,No,1,No,DSL,No,No,No,Month-to-month,Electronic check,35.9,35.9,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
2519-FAKOD,MASCULINO,0,No,Yes,38,Yes,Fiber optic,No,No,Yes,Month-to-month,Bank transfer (automatic),99.25,3777.15,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
8406-LNMHF,MASCULINO,1,Yes,No,59,Yes,Fiber optic,Yes,No,No,One year,Credit card (automatic),82.95,4903.15,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
1821-BUCWY,MASCULINO,0,No,No,30,Yes,DSL,Yes,No,No,Two year,Mailed check,55.65,1653.85,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
8263-JQAIK,MASCULINO,1,No,No,2,No,DSL,No,No,No,Month-to-month,Mailed check,24.45,47.5,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
0023-UYUPN,FEMININO,1,Yes,No,50,Yes,No,No internet service,No internet service,No internet service,One year,Electronic check,25.2,1306.3,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
8314-DPQHL,MASCULINO,0,No,No,9,No,DSL,Yes,Yes,No,One year,Mailed check,50.8,463.6,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
1465-WCZVT,FEMININO,0,Yes,Yes,3,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.65,60.65,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
9481-SFCQY,FEMININO,0,No,Yes,14,Yes,DSL,No,No,Yes,Month-to-month,Credit card (automatic),59.8,824.85,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
6360-SVNWV,FEMININO,1,No,No,31,Yes,Fiber optic,Yes,No,No,Month-to-month,Credit card (automatic),73.55,2094.65,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
0567-GGCAC,FEMININO,0,No,No,7,Yes,DSL,Yes,No,No,Month-to-month,Electronic check,61.4,438.9,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
7089-IVVAZ,FEMININO,0,No,No,8,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),103.35,847.3,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
8884-MRNSU,MASCULINO,0,Yes,Yes,17,Yes,No,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),19.9,329.75,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
2171-UDMFD,MASCULINO,0,Yes,Yes,32,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),19.45,674.55,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
9050-IKDZA,FEMININO,1,No,No,2,Yes,Fiber optic,No,No,Yes,Month-to-month,Mailed check,81.5,162.55,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
2205-YMZZJ,MASCULINO,1,No,No,7,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,84.8,546.95,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
9802-CAQUT,FEMININO,0,Yes,Yes,72,Yes,Fiber optic,Yes,No,Yes,Two year,Credit card (automatic),109.55,7887.25,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
1254-IZEYF,FEMININO,1,No,No,31,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,99.95,3186.65,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
0187-WZNAB,FEMININO,0,Yes,Yes,27,Yes,Fiber optic,Yes,No,No,Month-to-month,Mailed check,74.4,1972.35,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
9492-TOKRI,FEMININO,0,No,No,18,Yes,Fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),90.0,1527.35,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
1475-VWVDO,MASCULINO,0,No,No,7,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,74.9,490.55,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
9221-OTIVJ,FEMININO,1,No,No,14,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,104.85,1531.4,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
1357-MVDOZ,MASCULINO,0,Yes,Yes,11,Yes,DSL,No,No,Yes,Month-to-month,Bank transfer (automatic),59.65,683.25,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
7602-MVRMB,FEMININO,0,Yes,Yes,72,Yes,Fiber optic,Yes,Yes,Yes,Two year,Bank transfer (automatic),110.45,8058.85,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
3325-FUYCG,MASCULINO,0,Yes,Yes,28,Yes,Fiber optic,Yes,No,Yes,One year,Electronic check,106.1,2847.4,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
5908-QMGOE,MASCULINO,1,No,No,15,Yes,Fiber optic,No,No,No,Month-to-month,Credit card (automatic),74.2,1133.9,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
1197-BVMVG,FEMININO,1,No,No,4,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,74.45,294.45,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
5406-KGRMX,FEMININO,0,No,No,71,Yes,No,No internet service,No internet service,No internet service,Two year,Electronic check,24.55,1719.15,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
8481-YYXWG,FEMININO,0,No,No,5,Yes,Fiber optic,No,Yes,No,Month-to-month,Electronic check,89.35,461.7,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
5968-HYJRZ,MASCULINO,0,Yes,Yes,47,Yes,No,No internet service,No internet service,No internet service,Two year,Mailed check,24.55,1160.45,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
5198-EFNBM,MASCULINO,1,Yes,No,57,Yes,Fiber optic,No,No,Yes,One year,Electronic check,90.65,5199.8,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
7516-GMHUV,MASCULINO,1,Yes,No,50,Yes,Fiber optic,Yes,No,Yes,Two year,Credit card (automatic),105.05,5163.3,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
7140-ADSMJ,MASCULINO,0,No,No,8,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),20.45,162.3,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
2230-XTUWL,FEMININO,0,Yes,Yes,48,Yes,No,No internet service,No internet service,No internet service,Two year,Mailed check,19.55,883.35,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
7706-YLMQA,FEMININO,0,No,No,70,Yes,No,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),19.7,1341.5,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
2585-KTFRE,MASCULINO,0,No,Yes,1,Yes,DSL,Yes,Yes,No,Month-to-month,Bank transfer (automatic),70.45,70.45,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
7994-UYIVZ,MASCULINO,0,Yes,No,8,Yes,Fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),85.65,659.45,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
2609-IAICY,FEMININO,0,No,No,1,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,77.15,77.15,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
1740-CSDJP,MASCULINO,0,No,No,1,No,DSL,No,No,No,Month-to-month,Bank transfer (automatic),35.25,35.25,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
7717-BICXI,MASCULINO,0,Yes,Yes,60,Yes,No,No internet service,No internet service,No internet service,Two year,Mailed check,20.55,1205.05,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
6559-RAKOZ,MASCULINO,0,Yes,Yes,49,Yes,Fiber optic,No,Yes,Yes,One year,Electronic check,97.95,4917.9,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
2636-OHFMN,MASCULINO,0,Yes,No,4,No,DSL,No,No,Yes,Month-to-month,Electronic check,48.55,201.0,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
4716-MRVEN,FEMININO,0,No,No,29,Yes,No,No internet service,No internet service,No internet service,One year,Mailed check,20.0,599.3,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
2143-LJULT,FEMININO,0,Yes,No,67,Yes,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),25.25,1733.15,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
1323-OOEPC,FEMININO,0,Yes,No,53,Yes,Fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),98.4,5149.5,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
3200-MNQTF,MASCULINO,0,Yes,No,67,Yes,DSL,Yes,Yes,No,Two year,Credit card (automatic),70.9,4677.1,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
6164-HXUGH,FEMININO,0,Yes,Yes,6,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.85,119.3,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
5630-IXDXV,FEMININO,0,No,No,47,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,106.35,4849.1,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
0320-DWVTU,FEMININO,0,No,No,53,Yes,Fiber optic,Yes,Yes,No,Two year,Mailed check,99.5,5424.25,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
9135-MGVPY,MASCULINO,0,Yes,No,69,Yes,DSL,Yes,Yes,Yes,Two year,Mailed check,84.7,5878.9,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
1212-GLHMD,MASCULINO,0,No,No,3,Yes,Fiber optic,Yes,No,No,Month-to-month,Mailed check,86.05,244.85,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
7878-JGDKK,MASCULINO,0,No,No,4,Yes,DSL,No,No,No,Month-to-month,Mailed check,44.55,220.75,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
1088-AUUZZ,MASCULINO,0,Yes,Yes,56,Yes,DSL,Yes,Yes,No,Two year,Credit card (automatic),75.85,4261.2,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
0397-GZBBC,MASCULINO,1,Yes,No,59,Yes,Fiber optic,No,No,Yes,Month-to-month,Bank transfer (automatic),93.85,5574.75,Yes,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
6614-YWYSC,MASCULINO,1,Yes,No,61,Yes,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),25.0,1501.75,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
9588-OZDMQ,FEMININO,0,Yes,No,2,Yes,DSL,No,No,No,Month-to-month,Electronic check,45.0,89.75,No,<bound method StringMethods.upper of <pandas.core.strings.accessor.StringMethods object at 0x000001CB946270B0>>
